client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682092.mp3	"Per tant aquesta obra no desdiu de l'estil final del mestre."	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682134.mp3	"Mort assassinat, és venerat com a màrtir i sant per l'Església Ortodoxa Russa."	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682135.mp3	"Torna a l'Estartit, i després al Sant Gabriel, on seria capitana."	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682137.mp3	Es troba a Croàcia i a Bòsnia i Hercegovina.	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682138.mp3	"L'eix de l'obra són les aventures amoroses del protagonista, de caràcter autobiogràfic."	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682174.mp3	Els seus últims anys els va passar a Egipte.	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682175.mp3	Els dos terrenys tenen restos de jaciments prehistòrics.	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682176.mp3	Aproximadament la meitat de la població municipal viu a la capital.	2	0	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682177.mp3	La Segona Guerra Mundial posà fi a la seva carrera com a ciclista.	2	1	sixties	female		ca	
5344fecf6211fb722dc0ac9933f57d0afc2bc4529b29f36e8d6fcc8e480ad77146a0c5400ca57c8dd7fc26e0a77649603294697f95132bd1beef370b95c415d5	common_voice_ca_24682178.mp3	Es troba a Xile i les Illes Òrcades del Sud.	2	0	sixties	female		ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969185.mp3	Per qui té gana, val més un bon menjar que un bon cantar.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969186.mp3	En especial, cal adoptar les mesures protectores necessàries per a garantir la mínima afecció a les aus.	2	1				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969187.mp3	La prova era que va restar despert a pesar que el cos es negava a obeir-lo.	2	1				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969188.mp3	"Consta informe favorable de l'Oficina del Pla de Carreteres de setze de novembre de dos mil."	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969677.mp3	"Quimet és un xicon d'allò més normal en els temps que corren."	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969681.mp3	Venim de Sant Jaume de Llierca.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969702.mp3	Entesos.	2	1				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969705.mp3	Vaig adonar-me amb sorpresa que no ostenten cap càrrec públic.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969741.mp3	"Peix de cames, guarda't d'ell."	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969742.mp3	No correm cap risc perquè és un paratge clar i es poden veure venir els perills amb antelació.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969784.mp3	I mentre la conversa seguia el seu curs, sonava a cada instant la campaneta de la porta.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969878.mp3	Ambdós llits discorren en aquesta zona entre terrenys agrícola i que no presenta valors ambientals significatius.	2	1				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969880.mp3	Els alls per Nadal, ni sembrats ni per sembrar.	2	0				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969987.mp3	Per tant la implicació tracta de proposar, fer, visibilitzar, catalitzar i negociar.	2	1				ca	
5b34271641ddaa39b71893bf90ba39f21d3e7ebbedb7e65f6c5df05aab48a7efbf52e88d67e6eecc1cd6f831cd198c749d0813d8b58260b709a060aecc8d99de	common_voice_ca_18969991.mp3	"Aquest factor corrector serà d'un mínim d'un i un màxim de dos, en funció de la menor o major liquidació."	2	1				ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454486.mp3	"La puntuació atribuïda com a resultat de l'entrevista no podrà superar els set punts."	2	1	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454487.mp3	"Només s'estima i es tem allò que ha d'existir llargament."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454489.mp3	Saps una cosa?	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454490.mp3	Els diners no coneixen amo.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454511.mp3	No vulguis tant argent gastar, per a ta filla maridar.	2	1	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454514.mp3	El tema de la solemnitat és un tema de tipus harmònic.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454515.mp3	"Valia més això que pescar en mals llocs o treballar en terres d'altri."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454521.mp3	"La puntuació màxima serà d'un punt."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454522.mp3	El dimoni té una manta i un tabal.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454523.mp3	"Podeu baixar l'última versió del programa amb l'arxiu de la traducció en català des d'aquesta pàgina del Rebost."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454531.mp3	"Cada any s'hi sumen més llengües i es duplica el nombre d'articles."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454532.mp3	"El tipus impositiu és de dos coma cinc euros per quilogram d'òxids de nitrogen."	2	1	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454533.mp3	Qualsevol altre legalment possible i que no constitueixi recurs ordinari.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454534.mp3	Si anem parant i fent fotos, hi arribarem cap a les quatre de la tarda.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454535.mp3	"A Bonrepòs, qui no pot menjar carn es menja l'os."	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454571.mp3	Ho fa sobre el traçat ja existent, excepte en el tram més accidentat.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454572.mp3	Potser açò sembla massa poca cosa per als agosarats i massa atrevit per als cauts.	2	0	thirties	male	central	ca	
5ebd4554d07b80d7dfd303e18e2736033be5ff48c57677d392803db0ac6ad7b91d1eb4c0a1632e84dd035181f5a97d1d54e46f94235b19904029675845d30003	common_voice_ca_17454573.mp3	"Internet fou una finestra d'oportunitat per a les llengües minoritzades."	2	1	thirties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037212.mp3	"Sembla com si ens volgués presentar el protagonista carregat d'un pes més i més gran a mesura que el relat avança."	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037213.mp3	"Que siguin projectes d'innovació, expansió i millora de la competitivitat."	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037290.mp3	Un núvol de xicons quasi nus seguia el barquer amb certa admiració.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037291.mp3	"Quant a programació, l'XML s'està imposant gràcies a la seva flexibilitat."	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037292.mp3	Qui ve de mala raça, sempre fa poc i es pensa que fa massa.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037293.mp3	"Al matí, tot vi; a la tarda, res d'aigua, i al vespre, vi sempre."	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037294.mp3	Qui no en té, no en pot donar.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037300.mp3	La pluja abans de Nadal, per mitja pedregada val.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037302.mp3	En el supòsit que sols es presentara una candidatura vàlida, podrà proclamar-se automàticament electa.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037304.mp3	"La caça i la guerra li semblen les úniques tasques dignes d'un home."	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037311.mp3	Segurament, les llicències actualment més indicades són les Creative Commons.	2	1	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037315.mp3	Pots signar per setze mil.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037316.mp3	La casa per la teulada.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037317.mp3	"Noves opcions d'integració de correu electrònic per usuaris que vulguin enviar correus amb adjuncions."	3	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037318.mp3	Tant diràs, que em faràs riure.	2	0	fifties	male	central	ca	
76664555db3e43abd9531c50fc18c5384b8af10a8a38a4ababe0dca235381f9855aff690dbcc63b8be0647abcbea28dd97aa66c1e78d5b84ce2a975c08d810d2	common_voice_ca_19037319.mp3	Venim de Puigdàlber.	2	0	fifties	male	central	ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895193.mp3	En els textos clàssics també es coneix alternativament com a peà.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895195.mp3	"Els cometes poden passar per una fase de transició a mesura que s'acosten a l'extinció."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895196.mp3	Les seves activitats van tenir una significativa cobertura periodística.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895204.mp3	"Fins al moment l'edifici s'havia dedicat l'acollida de dones sense recursos i consultori mèdic."	2	1				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895205.mp3	La parella té dos fills bessons.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895206.mp3	"Aquesta imatge també es va utilitzar per a la publicitat de l'àlbum."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895207.mp3	"Era un personatge que m'agradava especialment."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895223.mp3	"Pretenia la consecució d'un estatut d'autonomia per a les Illes Balears."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895224.mp3	Fins i tot li va recomanar una sèrie de gestos per perfeccionar la seva imitació.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895225.mp3	"També es coneix com a mistela una beguda feta d'aiguardent, aigua, sucre i canyella."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895226.mp3	Tots dos temples són importants punts religiosos de la religió musulmana.	2	1				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895227.mp3	Es va graduar en ambdós drets.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895233.mp3	Els versos admeten dos hemistiquis de mesures iguals o distintes.	3	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895235.mp3	"Finalment, l'últim altar derrota el Déu Pagà i la seva transformació en Senyor dels Vents."	3	1				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895236.mp3	"Es va separar del continent per fi de l'última edat glacial."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895237.mp3	Està en la tonalitat de re menor.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895243.mp3	"En canvi en l'imperi Bizantí l'església oficial no admetia aquest tipus de refinaments culinaris."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895244.mp3	"L'indret s'anomenava la plana del cornet."	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895245.mp3	Les flors són hermafrodites, zigomorfes, pentàmeres, hipògines i de color groc molt vistós.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895246.mp3	Fou un orador elegant però inferior a Demòstenes i alguns els seus successors.	2	0				ca	
7877eac8d30d94dc490a2e7c9159565efab85271a1351344052c9886002e90c43c40629db621f591a7b962620e524d8fedcdcac3ec511e33520682d1fe248831	common_voice_ca_19895247.mp3	"S'ofega en oli la ceba i la pastanaga i a continuació s'hi afegeix el brou."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445180.mp3	Encara actualment es pot apreciar la seva organització urbanística de poble clos medieval.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445181.mp3	"A això ha contribuït la designació d'alguns territoris com a parcs naturals."	2	1				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445182.mp3	"Després d'això, va treballar com a advocat."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445183.mp3	Igual que el seu pare, va estudiar la carrera militar.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445184.mp3	"La norma és pionera a tot l'Estat Espanyol."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445196.mp3	El límit sud de Catalunya se situava al riu Ebre per raons militars.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445197.mp3	"Ha estat professor visitant a universitats de Mèxic, els Estats Units, l'Argentina i França."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445198.mp3	"Se'l va acusar de conductes susceptibles de provocar una violació de la pau."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445211.mp3	El tema que ha tractat més però, ha estat la novel·la.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445212.mp3	Ambdós mandataris van utilitzar intèrprets.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445213.mp3	"Travessa l'Oceà Antàrtic i l'Antàrtida."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445214.mp3	A diferents països rep diferents noms.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445234.mp3	"Quan un o més d'aquests músculs no treballa correctament, un tipus d'estrabisme pot aparèixer."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445237.mp3	"Per exemple el déu solar egipci emergeix d'un ou preparat per huit divinitats primordials."	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445238.mp3	"L'actriu va començar fent reportatges fotogràfics com a model eròtica."	2	1				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445240.mp3	És al sud-est de Tendrui.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445242.mp3	Va ser membre del consell executiu de la Societat Nacional pel Sufragi Femení de Londres.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445305.mp3	Per la seva banda, Escipió va disposar de les seves tropes en una triple línia.	2	1				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445306.mp3	És una planta considerada invasora en alguns llocs del món.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445308.mp3	Va escriure obres de teatre i guions de cinema.	2	0				ca	
78fe34298dd3abb8576158ed9054942b06486530e475da66a73b43e547c7145709f04408680f2866969bfcb8218e2213b4c3c2a5044a1214effa685bafab5f03	common_voice_ca_20445309.mp3	Totes tenen barrots o balconades de ferro forjat.	2	0				ca	
96511fbab2b035b92189c762437480fd2ef049762f7a5eb56c7bf2b682ccc84ce1df1c75ea3613474a08c034a6b84d525f6eceb4eb839858c622f685037abcfa	common_voice_ca_22970571.mp3	"Penja a l'esquerra del pit i se situa després de l'Orde de la Revolució d'Octubre."	2	0	fifties	male	valencià	ca	
